Id;name;folder;dist_mm;area_mm;golden_ratio;sagging;tilt;out_angle;in_angle;elongation
748;E:\Data\CT2020\Portraits\Chine\V44_T0.JPG;Chine;43.18551929;170.1675;1.789521565;1.014319354;0.153741641;0.958158129;0.914635252;0.346155225
749;E:\Data\CT2020\Portraits\Chine\V44_T28.JPG;Chine;42.70609778;164.593125;1.790336972;1.026887278;0.140420786;0.920826266;0.881830892;0.333885342
750;E:\Data\CT2020\Portraits\Chine\V44_T56.JPG;Chine;42.75000115;157.775625;1.794669735;1.045289106;0.152071986;0.916793796;0.888461029;0.333476733
751;E:\Data\CT2020\Portraits\Chine\V44_Tia.JPG;Chine;43.09505361;165.40875;1.782529833;1.032061709;0.150245411;0.91070688;0.877586702;0.331836206
752;E:\Data\CT2020\Portraits\Chine\V45_T0.JPG;Chine;51.46353946;166.78125;1.789870354;1.064608927;0.156299059;0.874061114;0.758124021;0.288209107
753;E:\Data\CT2020\Portraits\Chine\V45_T28.JPG;Chine;52.1009649;185.6025;1.799897572;1.063036587;0.161015506;0.895783403;0.738208182;0.292525104
754;E:\Data\CT2020\Portraits\Chine\V45_T56.JPG;Chine;52.89680294;179.51625;1.798816982;1.076921565;0.177465588;0.894609849;0.771019767;0.298145182
755;E:\Data\CT2020\Portraits\Chine\V45_Tia.JPG;Chine;51.78986555;163.704375;1.793707837;1.07632288;0.168264498;0.812223616;0.701003498;0.270336875
756;E:\Data\CT2020\Portraits\Chine\V46_T0.JPG;Chine;42.57982862;152.521875;1.76779264;1.016521688;0.179490097;1.021193707;0.902253892;0.334319846
757;E:\Data\CT2020\Portraits\Chine\V46_T28.JPG;Chine;42.26939672;152.420625;1.768714916;0.997088474;0.18010189;0.998253101;0.877653912;0.327257132
758;E:\Data\CT2020\Portraits\Chine\V46_T56.JPG;Chine;41.65759255;158.00625;1.762297147;1.027809195;0.180635467;1.014831401;0.862211802;0.323731685
759;E:\Data\CT2020\Portraits\Chine\V46_Tia.JPG;Chine;42.48907251;142.11;1.761604956;1.038668681;0.180982412;0.945066214;0.811394319;0.305351508
760;E:\Data\CT2020\Portraits\Chine\V47_T0.JPG;Chine;49.76942041;145.265625;1.806922307;1.028443196;0.143760917;0.833449397;0.766657551;0.284571938
761;E:\Data\CT2020\Portraits\Chine\V47_T28.JPG;Chine;50.07653921;146.6325;1.819166701;1.018934239;0.123539161;0.849361736;0.800613448;0.289637423
762;E:\Data\CT2020\Portraits\Chine\V47_T56.JPG;Chine;49.83883867;156.020625;1.816091601;1.001632396;0.143234313;0.921596562;0.861666666;0.31570303
763;E:\Data\CT2020\Portraits\Chine\V47_Tia.JPG;Chine;49.50283984;139.2525;1.807622819;1.037891231;0.150423651;0.849857598;0.795219612;0.290521556
764;E:\Data\CT2020\Portraits\Chine\V48_T0.JPG;Chine;47.21941292;136.13625;1.784677048;1.036942558;0.148631862;0.824567968;0.737347449;0.285096743
765;E:\Data\CT2020\Portraits\Chine\V48_T28.JPG;Chine;47.30734136;114.71625;1.775934724;1.04001839;0.139722395;0.749555341;0.692358384;0.258495417
766;E:\Data\CT2020\Portraits\Chine\V48_T56.JPG;Chine;48.20000616;102.841875;1.774101809;1.04986642;0.138462982;0.672322209;0.63420679;0.234494531
767;E:\Data\CT2020\Portraits\Chine\V48_Tia.JPG;Chine;47.06894667;110.491875;1.784178973;1.045714386;0.147437044;0.7528602;0.698398835;0.264228967
768;E:\Data\CT2020\Portraits\Chine\V49_T0.JPG;Chine;44.35361157;184.179375;1.7908708;0.975748868;0.151977991;1.032691251;0.98047017;0.350966041
769;E:\Data\CT2020\Portraits\Chine\V49_T28.JPG;Chine;43.87500157;164.86875;1.780869528;1.001445228;0.122031289;0.897919392;0.857373506;0.304299002
770;E:\Data\CT2020\Portraits\Chine\V49_T56.JPG;Chine;44.42765996;171.061875;1.785633918;0.989091696;0.147241679;1.008367363;0.976635523;0.346991608
771;E:\Data\CT2020\Portraits\Chine\V49_Tia.JPG;Chine;45.11520717;168.384375;1.783991337;0.995414974;0.138386047;0.947106499;0.906067912;0.324187061
772;E:\Data\CT2020\Portraits\Chine\V50_T0.JPG;Chine;41.57086484;194.50125;1.79214562;0.990241954;0.129878279;1.11190899;1.01758475;0.374615926
773;E:\Data\CT2020\Portraits\Chine\V50_T28.JPG;Chine;40.08263973;175.843125;1.780368165;1.023402429;0.146490325;1.02361271;0.93102361;0.342987729
774;E:\Data\CT2020\Portraits\Chine\V50_T56.JPG;Chine;40.67544415;193.005;1.783898743;1.034626191;0.151805348;1.114049515;0.936895528;0.359848229
775;E:\Data\CT2020\Portraits\Chine\V50_Tia.JPG;Chine;41.0177671;171.410625;1.793932016;0.983309925;0.131123618;1.040918571;0.955361968;0.348524928
776;E:\Data\CT2020\Portraits\Chine\V51_T0.JPG;Chine;47.24531223;161.859375;1.821672765;1.060929051;0.147606415;0.930709235;0.788752377;0.311945849
777;E:\Data\CT2020\Portraits\Chine\V51_T28.JPG;Chine;47.4738637;154.845;1.832368627;1.064052931;0.142310129;0.883869768;0.743297337;0.297956809
778;E:\Data\CT2020\Portraits\Chine\V51_T56.JPG;Chine;47.80491701;174.740625;1.8287509;1.039127267;0.147558586;0.974066067;0.799866443;0.32695043
779;E:\Data\CT2020\Portraits\Chine\V51_Tia.JPG;Chine;47.29373645;162.534375;1.828422719;1.057742294;0.153424132;0.981364848;0.794550787;0.321401112
780;E:\Data\CT2020\Portraits\Chine\V52_T0.JPG;Chine;40.52078425;172.220625;1.803061632;0.991039371;0.17132577;1.055466442;0.929901775;0.351346595
781;E:\Data\CT2020\Portraits\Chine\V52_T28.JPG;Chine;39.86447389;167.664375;1.806099634;0.954385387;0.173053573;1.068606569;0.92293107;0.352725675
782;E:\Data\CT2020\Portraits\Chine\V52_T56.JPG;Chine;38.9241812;186.87375;1.797996642;0.953854657;0.164441873;1.113869663;0.971707361;0.374607102
783;E:\Data\CT2020\Portraits\Chine\V52_Tia.JPG;Chine;39.7710361;168.705;1.800637204;0.995880779;0.177558577;1.061827069;0.906891931;0.349499388
784;E:\Data\CT2020\Portraits\Chine\V53_T0.JPG;Chine;44.21944414;133.90875;1.774259893;1.129581714;0.200223946;0.803719801;0.722840604;0.262653077
785;E:\Data\CT2020\Portraits\Chine\V53_T28.JPG;Chine;42.98802574;127.940625;1.775521503;1.120897033;0.190694635;0.832460283;0.73906401;0.268764515
786;E:\Data\CT2020\Portraits\Chine\V53_T56.JPG;Chine;45.02466996;111.7575;1.76145727;1.142363505;0.20213985;0.642944937;0.590682948;0.209042897
787;E:\Data\CT2020\Portraits\Chine\V53_Tia.JPG;Chine;42.9646192;132.035625;1.766203026;1.13399539;0.184601367;0.780870723;0.716906199;0.256399181
788;E:\Data\CT2020\Portraits\Chine\V54_T0.JPG;Chine;41.52780715;152.89875;1.790900613;1.007142407;0.14864273;0.922687945;0.831883772;0.312530436
789;E:\Data\CT2020\Portraits\Chine\V54_T28.JPG;Chine;41.81042555;141.435;1.79088563;1.008345711;0.165407655;0.899711295;0.805952514;0.300371845
790;E:\Data\CT2020\Portraits\Chine\V54_T56.JPG;Chine;42.22399711;171.5175;1.797992385;0.999253654;0.172986682;1.016091372;0.87632777;0.334535115
791;E:\Data\CT2020\Portraits\Chine\V54_Tia.JPG;Chine;42.74728933;161.9775;1.784933674;1.013518129;0.15257874;0.987452571;0.886942376;0.329639258
792;E:\Data\CT2020\Portraits\Chine\V55_T0.JPG;Chine;43.16479085;162.331875;1.802592196;0.977430438;0.196586171;1.066936808;0.921915031;0.349371411
793;E:\Data\CT2020\Portraits\Chine\V55_T28.JPG;Chine;43.02895209;165.481875;1.805494998;0.966639417;0.175060476;1.050304926;0.925989967;0.343264555
794;E:\Data\CT2020\Portraits\Chine\V55_T56.JPG;Chine;43.17150411;151.734375;1.800644205;0.986827608;0.180116861;1.007159208;0.882108773;0.32797061
795;E:\Data\CT2020\Portraits\Chine\V55_Tia.JPG;Chine;42.12092116;166.123125;1.81691298;0.938620205;0.173529967;1.035135066;0.916327148;0.341499064
796;E:\Data\CT2020\Portraits\Chine\V56_T0.JPG;Chine;46.19526293;148.573125;1.793031691;1.004342623;0.154319312;0.867240183;0.733233974;0.284399253
797;E:\Data\CT2020\Portraits\Chine\V56_T28.JPG;Chine;45.17076911;154.31625;1.786500651;1.030731912;0.14979107;0.89453594;0.754504451;0.291531428
798;E:\Data\CT2020\Portraits\Chine\V56_T56.JPG;Chine;45.11339095;170.33625;1.791060856;1.019465116;0.151361726;0.958399066;0.792002456;0.310678254
799;E:\Data\CT2020\Portraits\Chine\V56_Tia.JPG;Chine;45.12457064;154.215;1.790969188;1.024558689;0.157777721;0.882750908;0.743875974;0.286080363
800;E:\Data\CT2020\Portraits\Chine\V57_T0.JPG;Chine;47.21752915;152.67375;1.81444954;1.025911557;0.158499889;0.957374171;0.797922538;0.305189521
801;E:\Data\CT2020\Portraits\Chine\V57_T28.JPG;Chine;47.27074885;153.46125;1.818815556;1.030579511;0.174885345;0.948601907;0.786932223;0.303207103
802;E:\Data\CT2020\Portraits\Chine\V57_T56.JPG;Chine;47.19716545;155.660625;1.807652281;1.025269348;0.181749681;0.959356739;0.805992488;0.311510798
803;E:\Data\CT2020\Portraits\Chine\V57_Tia.JPG;Chine;46.50491701;161.510625;1.814606729;1.02088763;0.167578147;0.986693197;0.794313049;0.312467828
804;E:\Data\CT2020\Portraits\France\IMG_6757.JPG;France;46.81619706;183.7296399;1.81216044;1.024281456;0.209843096;1.082645813;0.823817537;0.333842916
805;E:\Data\CT2020\Portraits\France\IMG_6759.JPG;France;35.62543799;223.3675346;1.802645157;0.921653406;0.159837766;1.297118436;0.992774994;0.39829224
806;E:\Data\CT2020\Portraits\France\IMG_6761.JPG;France;38.76965761;203.2673684;1.802006074;0.964705361;0.141507143;1.148361775;0.894101916;0.361208787
807;E:\Data\CT2020\Portraits\France\IMG_6766.JPG;France;42.70975413;243.1366205;1.797714037;0.978659963;0.149667695;1.206186863;0.921566385;0.375646549
808;E:\Data\CT2020\Portraits\France\IMG_6769.JPG;France;44.87015221;180.047867;1.783038007;1.006600082;0.147166023;0.876822009;0.688867885;0.269053228
809;E:\Data\CT2020\Portraits\France\IMG_6775.JPG;France;38.93886068;134.3388366;1.81603566;1.078592039;0.124416173;0.957224791;0.748655154;0.297694487
810;E:\Data\CT2020\Portraits\France\IMG_6777.JPG;France;37.53480438;147.5900277;1.791210629;0.9878193;0.128939521;1.024455604;0.800290165;0.326770699
811;E:\Data\CT2020\Portraits\France\IMG_6783.JPG;France;43.26025694;116.4884211;1.738989678;0.961149968;0.14138836;0.734907265;0.681487745;0.251430626
812;E:\Data\CT2020\Portraits\France\IMG_6785.JPG;France;36.72076638;109.2285873;1.820235408;1.007784202;0.159905801;0.902100849;0.774866476;0.29405707
813;E:\Data\CT2020\Portraits\France\IMG_6790.JPG;France;37.8107846;181.3322992;1.734792294;1.026469305;0.209018849;1.065469949;0.882544295;0.333835297
814;E:\Data\CT2020\Portraits\France\IMG_6797.JPG;France;39.01301433;189.6132964;1.82438523;1.012446414;0.130351266;1.085686332;0.826120314;0.353159466
815;E:\Data\CT2020\Portraits\France\IMG_6798.JPG;France;38.95313437;186.6694737;1.799042845;1.02449003;0.133704763;1.063085027;0.818415469;0.329485287
816;E:\Data\CT2020\Portraits\France\IMG_6805.JPG;France;41.91371994;240.6555125;1.832940958;0.984891792;0.157943045;1.227958742;0.95487204;0.378217619
817;E:\Data\CT2020\Portraits\France\IMG_6808.JPG;France;41.80582507;156.166205;1.792655214;1.091200223;0.135875679;1.004992529;0.788933793;0.315022802
818;E:\Data\CT2020\Portraits\France\IMG_6811.JPG;France;43.70204816;210.4554017;1.780432029;0.999718086;0.141463412;1.092201942;0.817675779;0.340865602
819;E:\Data\CT2020\Portraits\France\IMG_6816.JPG;France;40.36727519;133.4014404;1.788779849;1.021140014;0.183951157;0.869292758;0.666672656;0.268850909
820;E:\Data\CT2020\Portraits\France\IMG_6821.JPG;France;43.00536431;190.6583934;1.781686901;0.875327168;0.151839986;1.03841644;0.846422438;0.337518898
821;E:\Data\CT2020\Portraits\France\IMG_6825.JPG;France;41.10629241;200.8819945;1.837172121;0.977222127;0.1138851;1.119160537;0.855173687;0.34746499
822;E:\Data\CT2020\Portraits\France\IMG_6826.JPG;France;39.33641507;212.521662;1.829131393;0.883748546;0.113492466;1.131958946;0.880999052;0.351768441
823;E:\Data\CT2020\Portraits\France\IMG_6830.JPG;France;38.33897436;210.7505817;1.816029569;0.936356816;0.144319975;1.266627755;1.037391715;0.418875816
824;E:\Data\CT2020\Portraits\France\IMG_6833.JPG;France;38.31346841;167.5027147;1.786513623;0.978344188;0.136828051;1.060608263;0.861162235;0.338455177
825;E:\Data\CT2020\Portraits\France\IMG_6837.JPG;France;40.76616127;119.9348476;1.72362846;1.079948157;0.175222908;0.849886239;0.740978086;0.276561989
826;E:\Data\CT2020\Portraits\France\IMG_6840.JPG;France;41.05983695;169.9519114;1.840325304;0.978015833;0.174354518;1.157777004;0.895785775;0.362453063
827;E:\Data\CT2020\Portraits\France\IMG_6842.JPG;France;38.14985508;184.1843767;1.81893632;1.047317427;0.164039442;1.093146156;0.892295484;0.342015731
828;E:\Data\CT2020\Portraits\France\IMG_6846.JPG;France;40.91281847;160.2947368;1.799960562;0.963637197;0.178805673;1.023293629;0.78704944;0.317583263
829;E:\Data\CT2020\Portraits\France\IMG_6851.JPG;France;38.84830822;188.4166205;1.81940036;0.986886734;0.134595791;1.067844968;0.81019311;0.323182042
830;E:\Data\CT2020\Portraits\France\IMG_6856.JPG;France;39.87342113;183.2629363;1.817475488;0.978553485;0.097782591;1.188405124;0.898441588;0.358844061
831;E:\Data\CT2020\Portraits\France\IMG_6860.JPG;France;39.62475375;165.998892;1.749587328;1.047909821;0.17860155;1.067409595;0.92754076;0.360990299
832;E:\Data\CT2020\Portraits\France\IMG_6863.JPG;France;39.0962726;180.9373961;1.792743098;0.95886785;0.124300179;1.021652942;0.82120455;0.335395197
833;E:\Data\CT2020\Portraits\France\IMG_6865.JPG;France;40.07086421;126.7080332;1.753003065;0.981407843;0.216394721;0.984761626;0.758783072;0.304303946
834;E:\Data\CT2020\Portraits\France\IMG_6869.JPG;France;37.65598129;142.9947922;1.805077993;0.936647308;0.173476863;1.109496113;0.853332714;0.343670773
835;E:\Data\CT2020\Portraits\France\IMG_6870.JPG;France;40.110762;212.9365097;1.81053581;0.836969349;0.108213245;1.273009741;0.919510776;0.396479808
836;E:\Data\CT2020\Portraits\France\IMG_6873.JPG;France;39.73026207;168.3363989;1.803815778;1.062611659;0.18320505;1.023844177;0.766694764;0.313845546
837;E:\Data\CT2020\Portraits\France\IMG_6875.JPG;France;38.03678822;163.1508033;1.805736857;0.984735443;0.163986812;1.102150611;0.822365119;0.344600285
838;E:\Data\CT2020\Portraits\France\IMG_6883.JPG;France;37.43705654;183.2150693;1.828178567;0.847073373;0.116618512;1.187691426;0.994990555;0.380056954
839;E:\Data\CT2020\Portraits\France\IMG_6885.JPG;France;38.34127121;193.7218837;1.842576584;1.0078479;0.148584597;1.228570993;0.965447163;0.390604801
840;E:\Data\CT2020\Portraits\France\IMG_6886.JPG;France;43.24449834;288.2832133;1.815943452;0.970475645;0.155060229;1.446668792;1.081069474;0.460468892
841;E:\Data\CT2020\Portraits\France\IMG_6891.JPG;France;41.07889218;117.2782271;1.744099844;1.050069369;0.17992338;0.774540094;0.650506231;0.259460179
842;E:\Data\CT2020\Portraits\France\IMG_6896.JPG;France;42.57295936;181.2126316;1.775445873;1.035085124;0.142121449;1.017286879;0.818066431;0.314007206
843;E:\Data\CT2020\Portraits\France\IMG_6898.JPG;France;41.94137395;205.7763989;1.800891365;1.005969423;0.168133349;1.256103049;0.997682542;0.395056484
844;E:\Data\CT2020\Portraits\France\IMG_6900.JPG;France;34.64413375;218.281662;1.826854803;0.870236595;0.1477861;1.323063337;1.026633795;0.406699174
845;E:\Data\CT2020\Portraits\France\IMG_6902.JPG;France;40.73221204;161.774626;1.806263225;1.048271829;0.139836504;1.095770676;0.821092322;0.349290824
846;E:\Data\CT2020\Portraits\France\IMG_6905.JPG;France;44.65893782;217.2126316;1.78499197;1.066360413;0.170456545;1.132848866;0.818974513;0.339686682
847;E:\Data\CT2020\Portraits\France\IMG_6907.JPG;France;42.55543864;148.1684211;1.778689451;1.045564081;0.158552463;0.924038241;0.704475043;0.282230781
848;E:\Data\CT2020\Portraits\France\IMG_6910.JPG;France;37.16351184;204.8908587;1.848010241;0.833589088;0.101381537;1.336607794;1.035827495;0.433731246
849;E:\Data\CT2020\Portraits\France\IMG_6914.JPG;France;43.19372215;179.800554;1.776763905;1.072593124;0.182663844;1.127997192;0.900529207;0.355568241
850;E:\Data\CT2020\Portraits\France\IMG_6917.JPG;France;35.59824928;170.466482;1.838102317;1.020590509;0.148493433;1.186162407;0.866408879;0.367306262
851;E:\Data\CT2020\Portraits\France\IMG_6919.JPG;France;42.38029755;202.4655956;1.773612442;0.98868055;0.197623386;1.111030922;0.8622034;0.345594086
852;E:\Data\CT2020\Portraits\France\IMG_6923.JPG;France;41.05335203;120.5411634;1.778325221;1.118390994;0.11187221;0.922141039;0.684580592;0.275068949
853;E:\Data\CT2020\Portraits\France\IMG_6926.JPG;France;42.26908435;157.9891413;1.804416675;0.939200619;0.178599072;1.240258702;0.916093702;0.383597767
854;E:\Data\CT2020\Portraits\France\IMG_6929.JPG;France;39.8609849;151.8980609;1.772155138;1.090006103;0.147380405;0.919861405;0.743877104;0.290908569
855;E:\Data\CT2020\Portraits\France\IMG_6933.JPG;France;41.34308409;174.8622715;1.761096673;1.036812974;0.151431656;1.004656883;0.804080422;0.313086902
856;E:\Data\CT2020\Portraits\France\IMG_6937.JPG;France;44.39472836;194.0090859;1.78738096;1.050231648;0.157610841;1.21073061;0.930933838;0.375064403
857;E:\Data\CT2020\Portraits\France\IMG_6941.JPG;France;41.55001858;166.9562327;1.814868022;0.991598263;0.107244588;0.980537329;0.825978522;0.321431582
858;E:\Data\CT2020\Portraits\France\IMG_6944.JPG;France;40.21091676;181.2126316;1.810575897;0.895971814;0.117594755;1.073566405;0.882080899;0.360097759
859;E:\Data\CT2020\Portraits\France\IMG_6947.JPG;France;41.36638088;216.4148476;1.819240663;0.993120786;0.142249712;1.13810858;0.876886227;0.348479548
860;E:\Data\CT2020\Portraits\France\IMG_6950.JPG;France;45.54878412;202.8565097;1.769832917;1.030866459;0.199469438;1.156886509;0.869124584;0.35585709
861;E:\Data\CT2020\Portraits\France\IMG_6953.JPG;France;45.21404189;172.6404432;1.779649486;1.036155652;0.14739001;1.072775496;0.897802879;0.352525284
862;E:\Data\CT2020\Portraits\France\IMG_6959.JPG;France;44.06383506;151.7903601;1.802045963;0.88905823;0.121203876;0.955177532;0.793933038;0.321860038
863;E:\Data\CT2020\Portraits\France\IMG_6963.JPG;France;40.05100812;151.499169;1.809702692;0.952898172;0.123311183;1.03729565;0.759056529;0.325832643
864;E:\Data\CT2020\Portraits\France\IMG_6967.JPG;France;36.06082165;168.432133;1.771078657;1.013605367;0.164912079;1.012111942;0.852018445;0.327959776
865;E:\Data\CT2020\Portraits\France\IMG_6971.JPG;France;43.66809335;200.8620499;1.835229715;0.974310886;0.174521259;1.155394155;0.872044952;0.351946701
866;E:\Data\CT2020\Portraits\France\IMG_6974.JPG;France;42.43414238;171.0767867;1.796820061;0.944171577;0.139282977;1.08345631;0.836621362;0.347608073
867;E:\Data\CT2020\Portraits\France\IMG_6978.JPG;France;46.24665879;117.2024377;1.814542993;1.057995828;0.134827612;0.808163012;0.621280248;0.24724299
868;E:\Data\CT2020\Portraits\France\IMG_6980.JPG;France;41.72434735;207.7987812;1.799002152;0.944650763;0.140726991;1.159302857;0.926432779;0.367527457
869;E:\Data\CT2020\Portraits\France\IMG_6985.JPG;France;38.21780964;148.2641551;1.830084207;0.906023069;0.081265749;0.923788099;0.816696781;0.30554969
870;E:\Data\CT2020\Portraits\France\IMG_6990.JPG;France;38.99105814;150.3623269;1.772859212;0.986641338;0.159637559;0.957149593;0.800395072;0.309586989
871;E:\Data\CT2020\Portraits\France\IMG_6992.JPG;France;42.47312956;180.5305263;1.761857954;1.07185414;0.140602288;0.926247018;0.790683503;0.296310091
872;E:\Data\CT2020\Portraits\France\IMG_6996.JPG;France;40.25551704;189.2582825;1.821509569;1.011984785;0.083494921;1.141648491;0.894588793;0.3501858
873;E:\Data\CT2020\Portraits\France\IMG_6999.JPG;France;40.70892546;140.5854848;1.844485484;0.999611227;0.093148693;0.81746899;0.637601893;0.250939126
874;E:\Data\CT2020\Portraits\France\IMG_7003.JPG;France;39.62287254;279.9304155;1.788979872;0.959210595;0.179775533;1.326101991;0.997276415;0.41286574
875;E:\Data\CT2020\Portraits\France\IMG_7009.JPG;France;44.11248622;184.9941274;1.808519642;1.057153799;0.150033211;0.990392753;0.804359405;0.312577856
876;E:\Data\CT2020\Portraits\France\IMG_7014.JPG;France;41.75467901;123.5328532;1.784186682;1.039158374;0.210343014;1.040645049;0.826562042;0.326725256
877;E:\Data\CT2020\Portraits\France\IMG_7016.JPG;France;43.5271557;198.4527424;1.788265289;0.984788917;0.168932075;1.246612582;0.992933793;0.401802414
878;E:\Data\CT2020\Portraits\France\IMG_7022.JPG;France;38.14160878;216.945374;1.848576898;0.9739203;0.16858568;1.382996437;1.003497046;0.426447661
879;E:\Data\CT2020\Portraits\France\IMG_7026.JPG;France;46.77418457;214.0932964;1.77968954;1.077510033;0.18298335;1.174808437;0.929563575;0.364894806
880;E:\Data\CT2020\Portraits\France\IMG_7029.JPG;France;40.47276587;178.56;1.810025751;0.960551444;0.141541532;1.081374659;0.854773446;0.342122908
881;E:\Data\CT2020\Portraits\France\IMG_7036.JPG;France;41.92257211;209.346482;1.825997441;0.962661499;0.163812059;1.228278959;0.934631749;0.384297239
882;E:\Data\CT2020\Portraits\France\IMG_7042.JPG;France;42.48691857;235.765097;1.821316155;1.042615886;0.149293897;1.186773033;0.90252975;0.363941207
883;E:\Data\CT2020\Portraits\France\IMG_7045.JPG;France;48.64015041;205.2977285;1.804183118;0.979205105;0.138361886;1.081156575;0.915298081;0.361566514
884;E:\Data\CT2020\Portraits\France\IMG_7050.JPG;France;42.2630116;140.8766759;1.776551187;1.050124033;0.114110298;0.93192647;0.780516598;0.307627161
885;E:\Data\CT2020\Portraits\France\IMG_7055.JPG;France;42.32806361;178.4084211;1.793336428;0.99698017;0.112949011;0.983714245;0.795289012;0.311004737
886;E:\Data\CT2020\Portraits\France\IMG_7057.JPG;France;42.81707969;240.7472576;1.812121073;0.964208971;0.152561878;1.29178983;1.052492359;0.411514856
887;E:\Data\CT2020\Portraits\France\IMG_7061.JPG;France;37.70698371;161.232133;1.819190382;1.058833432;0.110458653;0.996640352;0.868331185;0.329481574
888;E:\Data\CT2020\Portraits\France\IMG_7066.JPG;France;40.8696107;200.1719668;1.826064663;0.936230617;0.10682183;1.136473459;0.894846759;0.348153374
889;E:\Data\CT2020\Portraits\France\IMG_7070.JPG;France;39.73132781;172.1218837;1.795994519;1.002157665;0.098881024;1.022110055;0.856387557;0.33270428
890;E:\Data\CT2020\Portraits\France\IMG_7073.JPG;France;41.8486547;174.040554;1.804724343;0.975392839;0.159815692;1.126854714;0.914124092;0.356287791
891;E:\Data\CT2020\Portraits\France\IMG_7077.JPG;France;44.95480621;282.2759003;1.824808239;0.97241002;0.151700382;1.160058295;0.864504576;0.34967605
892;E:\Data\CT2020\Portraits\France\IMG_7079.JPG;France;40.14954014;211.9632133;1.810052587;0.929667203;0.125471972;0.98074211;0.824509155;0.330800763
893;E:\Data\CT2020\Portraits\France\IMG_7082.JPG;France;42.98257775;195.1898061;1.783800915;0.924989579;0.164761757;1.100480811;0.888364636;0.35414186
894;E:\Data\CT2020\Portraits\France\IMG_7087.JPG;France;45.16509752;206.0875346;1.798108481;1.037420199;0.142634358;1.039535593;0.855000636;0.332996664
895;E:\Data\CT2020\Portraits\France\IMG_7090.JPG;France;43.83192407;238.7647645;1.817691652;0.961072742;0.121455742;1.094058646;0.862788122;0.338996237
896;E:\Data\CT2020\Portraits\France\IMG_7094.JPG;France;38.07730288;208.4649307;1.803711076;0.973288879;0.243283241;1.366488492;1.048279179;0.43213478
897;E:\Data\CT2020\Portraits\France\IMG_7098.JPG;France;44.16843594;204.7113573;1.786829382;1.025653646;0.144236145;1.092366608;0.806875552;0.322169206
898;E:\Data\CT2020\Portraits\France\IMG_7101.JPG;France;44.07409092;142.5400554;1.774996948;0.96509753;0.089665888;0.872206696;0.708133648;0.275341309
899;E:\Data\CT2020\Portraits\France\IMG_7103.JPG;France;44.10713942;149.9714127;1.795554338;1.005112844;0.127095302;1.000604874;0.832864609;0.326748181
900;E:\Data\CT2020\Portraits\France\IMG_7107.JPG;France;40.08288669;148.1803878;1.80091032;1.04276924;0.166412192;1.117472387;0.873319145;0.354502945
901;E:\Data\CT2020\Portraits\France\IMG_7112.JPG;France;42.70984212;148.4795568;1.819361867;1.064154069;0.106120056;0.941283912;0.742046815;0.301079228
902;E:\Data\CT2020\Portraits\France\IMG_7114.JPG;France;41.21423537;190.7142382;1.793940628;1.043611074;0.154071849;1.188084728;0.932944381;0.36734671
903;E:\Data\CT2020\Portraits\France\IMG_7121.JPG;France;40.78438496;206.1393906;1.815977497;0.98541511;0.140121329;1.23342767;0.974114157;0.391658036
904;E:\Data\CT2020\Portraits\France\IMG_7123.JPG;France;37.13260134;183.2469806;1.771740826;0.8512532;0.162233326;1.249922714;1.037891056;0.428157967
905;E:\Data\CT2020\Portraits\France\IMG_7126.JPG;France;41.97734259;146.3734072;1.79296698;0.996291897;0.138384498;1.057071449;0.853566883;0.336805019
906;E:\Data\CT2020\Portraits\France\IMG_7130.JPG;France;40.58341262;152.6080886;1.74676636;1.093638223;0.15459711;0.978992022;0.794435534;0.312618592
907;E:\Data\CT2020\Portraits\France\IMG_7132.JPG;France;42.38522133;218.5090305;1.814478836;0.92134067;0.156298086;1.240713211;0.91622047;0.383718314
908;E:\Data\CT2020\Portraits\France\IMG_7138.JPG;France;44.61956425;182.1181163;1.762765464;1.039982734;0.166508699;1.113931062;0.893830518;0.357393635
909;E:\Data\CT2020\Portraits\France\IMG_7142.JPG;France;40.15989366;182.2776731;1.818915277;0.943772106;0.075307422;1.089376065;0.807122148;0.332589306
910;E:\Data\CT2020\Portraits\France\IMG_7143.JPG;France;39.38558464;157.5503601;1.783293076;0.993398607;0.169508518;1.187468123;0.933932773;0.377519918
911;E:\Data\CT2020\Portraits\France\IMG_7147.JPG;France;41.17991391;225.4497507;1.841786376;0.938853826;0.136452115;1.203931052;0.920533555;0.375988956
912;E:\Data\CT2020\Portraits\France\IMG_7152.JPG;France;40.80113638;183.4304709;1.800272492;1.027506319;0.140927706;1.119733778;0.800057856;0.328054717
913;E:\Data\CT2020\Portraits\France\IMG_7156.JPG;France;37.37241567;145.1886981;1.799638845;1.021600896;0.145840485;1.012437939;0.815774414;0.32593559
914;E:\Data\CT2020\Portraits\France\IMG_7160.JPG;France;40.53115183;152.6559557;1.787023678;1.004633638;0.135861951;0.986768135;0.79407871;0.321159961
915;E:\Data\CT2020\Portraits\France\IMG_7162.JPG;France;43.30951801;172.2894183;1.822416708;0.939699751;0.137720255;1.078227527;0.817597148;0.333865089
916;E:\Data\CT2020\Portraits\France\IMG_7167.JPG;France;41.78763466;170.6739058;1.813756675;1.041352125;0.122738858;1.101787925;0.815275302;0.328995874
917;E:\Data\CT2020\Portraits\France\IMG_7169.JPG;France;42.02626835;160.7295291;1.78823076;0.954111963;0.124024945;1.020831894;0.825167097;0.320579779
