id;name;folder;ell_L;ell_R;in_angle_L;in_angle_R;out_angle_L;out_angle_R;tilt_L;tilt_R;dist_L;dist_R;sagging_L;sagging_R;golden_ratio_L;golden_ratio_R;area_L;area_R;ratio_L;ratio_R;ratio1_L;ratio1_R;ratio2_L;ratio2_R
22;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 29_D0_Front Face_ILLUS_rect.jpg;CHINE;0.28131171532040256;0.27795436481350894;0.7349284576477882;0.7334714349976011;0.8463847254564496;0.8320906340442795;0.11127770827104932;0.10302176270415013;296.3848849047468;316.8106690122667;1.0834301533294393;1.0872782687788247;1.830203192873745;1.845631903439365;33866.0;33813.0;1.3281762994074469;1.3303058840787396;1.3388708972096885;1.341069880711995;2.032587965132009;2.032587965132009
23;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 30_D0_Front Face_ILLUS_rect.jpg;CHINE;0.2798587159946386;0.29772186519367627;0.6815365238317032;0.7156912544268117;0.8756950697413813;0.9530415683962267;0.11356536896718754;0.1054214003231232;341.84353145847297;369.0758729583932;1.0336384996853967;1.0248528892942195;1.8056601607059553;1.8299601661132252;39348.0;41375.5;1.3407018888125144;1.3375891594362737;1.3782349348083582;1.3747792950500874;2.110163891743195;2.110163891743195
24;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 33_D0_Front Face_ILLUS_rect.jpg;CHINE;0.31678085332635825;0.30009973565981474;0.7999634062409101;0.766856259782678;1.0151319735059898;0.956908222683098;0.11568529497494522;0.11958431993480037;296.8450774393943;345.4924022319449;0.9640432305517275;0.9698626906299024;1.8532590368969069;1.863812509173097;40737.0;39311.0;1.3631889302193205;1.3665423288231342;1.396946722651615;1.4006118139436996;2.0929482966672714;2.0929482966672714
25;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 34_D0_Front Face_ILLUS_rect.jpg;CHINE;0.3312487842943025;0.32372534859678165;0.8293403897854106;0.8015673175486431;1.0547948562708154;1.0522205403712652;0.0845885073676653;0.08874337105075909;366.77104574925215;357.6171136844544;0.9504129301737955;1.0085880822338698;1.8678397877106456;1.8573353732389237;52737.5;49075.5;1.3459925907993247;1.337947180923002;1.3770340711814009;1.3682668497996218;2.0897171824123837;2.0897171824123837
26;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 35_D0_Front Face_ILLUS_rect.jpg;CHINE;0.31543848254894236;0.30259722383488913;0.7891434642372842;0.7830273759947575;0.9886861528941093;0.9162091976795633;0.19274064865393392;0.18524368516186043;325.1861005639694;345.418586645247;0.978602078950709;0.9877294039556759;1.8301214860041795;1.8283655969167196;38140.0;37550.0;1.4413352796416095;1.4471551725789293;1.5282354255168693;1.5352012715845218;2.1969027854420067;2.1969027854420067
27;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 36_D0_Front Face_ILLUS_rect.jpg;CHINE;0.30816576960545383;0.293561833097699;0.7552661822347001;0.7100004132400191;0.9236637213292934;0.947588823453828;0.11856371386392621;0.11923722392386683;328.7582698579611;417.3787249010184;0.9909744410158903;1.0505176608876967;1.8127902372434648;1.8506368489181526;42659.5;45207.5;1.3310532133418636;1.349356035843821;1.353823744388184;1.373385473226706;2.0687820873764076;2.0687820873764076
28;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 37_D0_Front Face_ILLUS_rect.jpg;CHINE;0.3430809755146782;0.3441049103407917;0.8494420752951048;0.89148576633321;1.088369118814816;1.0682386810321387;0.14016667321393214;0.12988994046158575;286.67751917442007;341.5025622158639;0.9780707879095676;0.9761536252659337;1.8378599506793247;1.8595270374260446;44828.0;46882.0;1.3570315851148242;1.3638563089397655;1.3802417023486557;1.3875100917949856;2.0650085824377884;2.0650085824377884
29;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 38_D0_Front Face_ILLUS_rect.jpg;CHINE;0.32606703871151616;0.3351355205892825;0.7927344775423281;0.8328382939142699;1.0417577411981898;1.0649591341292302;0.12337125549716207;0.1388078505474167;344.9478221412624;319.18803235710453;0.930060258304032;0.9496785977952917;1.8562800920721416;1.844741393132029;46279.0;40285.5;1.3797757998247013;1.3468243076015178;1.421096714767356;1.384559986707618;2.108803443931204;2.108803443931204
30;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 39_D0_Front Face_ILLUS_rect.jpg;CHINE;0.31631341569546306;0.30560319060035096;0.8240174739879127;0.754823102939901;0.9951875560119665;1.0174299401588451;0.1355470123565262;0.1128285903395099;328.977202857584;359.87358891699733;1.0095610061321376;1.0450476372432267;1.8458446647036868;1.8556587274388123;41462.0;40064.5;1.3308235548453997;1.3315964920056034;1.3560700323821497;1.3569019554892927;2.0763140265164854;2.0763140265164854
31;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 40_D0_Front Face_ILLUS_rect.jpg;CHINE;0.32116324009496583;0.31553053603639236;0.8309658025263257;0.8190932707434645;0.9943906593747596;0.9990966265659911;0.10688561247882844;0.11182907520915983;306.78983033992506;327.3606573795941;0.9857815855488619;0.9722650589369967;1.8339202567539044;1.8487224591974427;40346.5;39915.0;1.310408596174103;1.3103519177675749;1.3243731129075245;1.3243138846793543;2.0449875322576085;2.0449875322576085
32;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 43_D0_Front Face_ILLUS_rect.jpg;CHINE;0.34043797017881733;0.35482613781628325;0.8151402015403206;0.8659687068612468;1.1219640507622228;1.1193933852935332;0.10479700572050749;0.09475691950313507;390.51248379533274;330.31046002208285;0.865308008920091;0.847127353757742;1.8668184709715505;1.8427187098433424;57232.0;53734.5;1.359346801437395;1.3399723045032637;1.3887731194297703;1.3678120768371123;2.081888353742595;2.081888353742595
33;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 45_D0_Front Face_ILLUS_rect.jpg;CHINE;0.32998597060913626;0.3239802065493369;0.8676608763274944;0.7789781844190048;1.0061114530187587;1.0978237447767338;0.13886569365565574;0.1343849824281657;326.0490760606446;339.8720347424895;0.9998839783415231;1.0263989183046194;1.8306926236095786;1.8506702555527903;52767.5;49660.5;1.34747080229679;1.3408642578353782;1.3593364832649937;1.3525043338078144;2.0341487137617635;2.0341487137617635
34;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 46_D0_Front Face_ILLUS_rect.jpg;CHINE;0.3246529432867624;0.31035459229879286;0.8571642410066775;0.8444930314051085;1.0188553406200307;0.9615806679203881;0.15040912316682553;0.15423301508472875;324.4225639501667;360.17356926904006;0.9820528572805896;0.9825891976868738;1.8243909005757157;1.8325156867002168;41470.5;38811.0;1.3311150789888775;1.3265379614959074;1.3422855219783651;1.3375539916142942;2.033735832942428;2.033735832942428
35;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 47_D0_Front Face_ILLUS_rect.jpg;CHINE;0.4101883843943734;0.4094939586153043;0.9662866935067944;1.0200362676503363;1.3772392101281912;1.3067092749523213;0.14715643222487712;0.1428237727795772;344.3980255460243;352.80022675729674;0.9361157450439888;0.9453972238808435;1.8660217879705026;1.8599734811800428;69592.0;73377.5;1.367630242930728;1.3772229107611447;1.3801544394521028;1.3900739042731987;2.0340673727534835;2.0340673727534835
36;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 48_D0_Front Face_ILLUS_rect.jpg;CHINE;0.3196244593067457;0.3099719900168343;0.8337809141954424;0.7806160298872055;0.9803258981848859;1.01848167198173;0.13284418705637605;0.1323373394952707;362.8360511305347;440.477014156244;1.0213524098195483;1.0282934601706326;1.8190082452478815;1.8568497358965121;49414.0;49570.0;1.3462439280771832;1.3515244093376038;1.3721157708271798;1.3777908172185256;2.074721433798629;2.074721433798629
37;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 49_D0_Front Face_ILLUS_rect.jpg;CHINE;0.2987575717859658;0.2979468331209386;0.7231663854421223;0.7126742670877293;0.9915318951576526;1.0070270865057473;0.16423914330637315;0.15916410982479542;348.0488471464889;367.4955782046908;0.980012160958795;0.9818329805457015;1.841195001076507;1.8521965504614137;46817.5;48208.5;1.409450075827573;1.415739318375713;1.4502078763880761;1.457123167650301;2.09954278425306;2.09954278425306
38;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 50_D0_Front Face_ILLUS_rect.jpg;CHINE;0.37182493803383954;0.36505241368123115;0.9010522812285904;0.915738592637272;1.1608517635950286;1.1464037224810801;0.14086001898758738;0.1332365167639114;362.3547985055531;400.9351568520775;1.023380332642793;1.034297625674941;1.8263525379920875;1.8408366709266808;59297.0;60361.5;1.3580758353614073;1.3636630084186374;1.3705884679394766;1.3763708796492806;2.0349440854210123;2.0349440854210123
39;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 51_D0_Front Face_ILLUS_rect.jpg;CHINE;0.31569668475576385;0.30601999061831425;0.8042874988400981;0.8023238170568782;1.026139633337188;0.9744971834977099;0.11624237573876048;0.11090893220431133;362.8911682584739;373.4300469967568;1.0193619233324684;1.0443813607181114;1.8506407650117926;1.8453078376519367;46438.0;44023.0;1.3307395039155094;1.3269855565170452;1.363019785818263;1.3588994519469526;2.097600321463262;2.097600321463262
40;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 53_D0_Front Face_ILLUS_rect.jpg;CHINE;0.3762536622462833;0.36853203484170993;0.9715247977711856;0.9444168324113766;1.1702228356910027;1.1747967879371124;0.13935013246812303;0.13543273872104278;315.15869018638847;352.42304124446804;0.9632543315529843;0.9861735226083554;1.8152820662378615;1.8338633766187966;55443.0;54734.0;1.3677964117578272;1.3693065705270964;1.4011059467997349;1.4027528733156045;2.090565144131532;2.090565144131532
41;E:\Data\Etude_typo_regard\EXTRACT\CHINE\Sub 54_D0_Front Face_ILLUS_rect.jpg;CHINE;0.3067676074425549;0.28599706214391274;0.771212218942366;0.7532160732659562;0.9950759096864689;0.8946900699763866;0.13867882538296683;0.14086796680523714;364.3295211755424;377.4029676618879;1.0339952877094012;1.0700134842938012;1.8382944298542896;1.8373382695576752;50462.0;42316.0;1.3738038703364097;1.3542001287804648;1.39740915959352;1.3765674640550944;2.0631488626264534;2.0631488626264534
